[0.042s] Invoking command in '/home/kanat/ur5_new_ws/build/ur_description': CMAKE_PREFIX_PATH=${CMAKE_PREFIX_PATH}:/home/kanat/turtlebot3_ws/install/turtlebot3_control:/home/kanat/ros2_udemy_beginner/install/my_ros_services_py:/home/kanat/ros2_udemy_beginner/install/my_pkg_py:/opt/ros/jazzy DEBUGINFOD_URLS=https://debuginfod.ubuntu.com PS1=(myenv) \[\e]0;\u@\h: \w\a\]${debian_chroot:+($debian_chroot)}\[\033[01;32m\]\u@\h\[\033[00m\]:\[\033[01;34m\]\w\[\033[00m\]\$ VIRTUAL_ENV_PROMPT=(myenv) /usr/bin/cmake /home/kanat/ur5_new_ws/src/Universal_Robots_ROS2_Description -DAMENT_CMAKE_SYMLINK_INSTALL=1 -DCMAKE_INSTALL_PREFIX=/home/kanat/ur5_new_ws/install/ur_description
[0.068s] -- Found ament_cmake: 2.5.4 (/opt/ros/jazzy/share/ament_cmake/cmake)
[0.519s] -- Override CMake install command with custom implementation using symlinks instead of copying resources
[0.535s] -- Found ament_cmake_pytest: 2.5.4 (/opt/ros/jazzy/share/ament_cmake_pytest/cmake)
[0.580s] [33mCMake Warning at /opt/ros/jazzy/share/ament_cmake_pytest/cmake/ament_add_pytest_test.cmake:82 (message):
[0.581s]   The Python module 'pytest' was not found, pytests cannot be run.  On Linux,
[0.581s]   install the 'python3-pytest' package.  On other platforms, install 'pytest'
[0.581s]   using pip.
[0.581s] Call Stack (most recent call first):
[0.581s]   CMakeLists.txt:16 (ament_add_pytest_test)
[0.582s] 
[0.582s] [0m
[0.630s] [33mCMake Warning at /opt/ros/jazzy/share/ament_cmake_pytest/cmake/ament_add_pytest_test.cmake:82 (message):
[0.630s]   The Python module 'pytest' was not found, pytests cannot be run.  On Linux,
[0.630s]   install the 'python3-pytest' package.  On other platforms, install 'pytest'
[0.631s]   using pip.
[0.631s] Call Stack (most recent call first):
[0.631s]   CMakeLists.txt:17 (ament_add_pytest_test)
[0.631s] 
[0.631s] [0m
[0.845s] -- Configuring done (0.8s)
[0.850s] -- Generating done (0.0s)
[0.852s] -- Build files have been written to: /home/kanat/ur5_new_ws/build/ur_description
[0.880s] Invoked command in '/home/kanat/ur5_new_ws/build/ur_description' returned '0': CMAKE_PREFIX_PATH=${CMAKE_PREFIX_PATH}:/home/kanat/turtlebot3_ws/install/turtlebot3_control:/home/kanat/ros2_udemy_beginner/install/my_ros_services_py:/home/kanat/ros2_udemy_beginner/install/my_pkg_py:/opt/ros/jazzy DEBUGINFOD_URLS=https://debuginfod.ubuntu.com PS1=(myenv) \[\e]0;\u@\h: \w\a\]${debian_chroot:+($debian_chroot)}\[\033[01;32m\]\u@\h\[\033[00m\]:\[\033[01;34m\]\w\[\033[00m\]\$ VIRTUAL_ENV_PROMPT=(myenv) /usr/bin/cmake /home/kanat/ur5_new_ws/src/Universal_Robots_ROS2_Description -DAMENT_CMAKE_SYMLINK_INSTALL=1 -DCMAKE_INSTALL_PREFIX=/home/kanat/ur5_new_ws/install/ur_description
[0.882s] Invoking command in '/home/kanat/ur5_new_ws/build/ur_description': CMAKE_PREFIX_PATH=${CMAKE_PREFIX_PATH}:/home/kanat/turtlebot3_ws/install/turtlebot3_control:/home/kanat/ros2_udemy_beginner/install/my_ros_services_py:/home/kanat/ros2_udemy_beginner/install/my_pkg_py:/opt/ros/jazzy DEBUGINFOD_URLS=https://debuginfod.ubuntu.com PS1=(myenv) \[\e]0;\u@\h: \w\a\]${debian_chroot:+($debian_chroot)}\[\033[01;32m\]\u@\h\[\033[00m\]:\[\033[01;34m\]\w\[\033[00m\]\$ VIRTUAL_ENV_PROMPT=(myenv) /usr/bin/cmake --build /home/kanat/ur5_new_ws/build/ur_description -- -j20 -l20
[0.972s] Invoked command in '/home/kanat/ur5_new_ws/build/ur_description' returned '0': CMAKE_PREFIX_PATH=${CMAKE_PREFIX_PATH}:/home/kanat/turtlebot3_ws/install/turtlebot3_control:/home/kanat/ros2_udemy_beginner/install/my_ros_services_py:/home/kanat/ros2_udemy_beginner/install/my_pkg_py:/opt/ros/jazzy DEBUGINFOD_URLS=https://debuginfod.ubuntu.com PS1=(myenv) \[\e]0;\u@\h: \w\a\]${debian_chroot:+($debian_chroot)}\[\033[01;32m\]\u@\h\[\033[00m\]:\[\033[01;34m\]\w\[\033[00m\]\$ VIRTUAL_ENV_PROMPT=(myenv) /usr/bin/cmake --build /home/kanat/ur5_new_ws/build/ur_description -- -j20 -l20
[0.975s] Invoking command in '/home/kanat/ur5_new_ws/build/ur_description': CMAKE_PREFIX_PATH=${CMAKE_PREFIX_PATH}:/home/kanat/turtlebot3_ws/install/turtlebot3_control:/home/kanat/ros2_udemy_beginner/install/my_ros_services_py:/home/kanat/ros2_udemy_beginner/install/my_pkg_py:/opt/ros/jazzy DEBUGINFOD_URLS=https://debuginfod.ubuntu.com PS1=(myenv) \[\e]0;\u@\h: \w\a\]${debian_chroot:+($debian_chroot)}\[\033[01;32m\]\u@\h\[\033[00m\]:\[\033[01;34m\]\w\[\033[00m\]\$ VIRTUAL_ENV_PROMPT=(myenv) /usr/bin/cmake --install /home/kanat/ur5_new_ws/build/ur_description
[0.992s] -- Install configuration: ""
[0.992s] -- Execute custom install script
[3.634s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/meshes/ur3/visual/wrist2.dae
[3.648s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/meshes/ur3/visual/wrist3.dae
[3.664s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/meshes/ur30/LICENSE.txt
[3.677s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/meshes/ur30/collision/forearm.stl
[3.693s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/meshes/ur30/collision/upperarm.stl
[3.714s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/meshes/ur30/visual/UR30_DIFF_8bit_2K.png
[3.730s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/meshes/ur30/visual/forearm.dae
[3.746s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/meshes/ur30/visual/upperarm.dae
[3.763s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/meshes/ur3e/collision/base.stl
[3.778s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/meshes/ur3e/collision/forearm.stl
[3.793s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/meshes/ur3e/collision/shoulder.stl
[3.810s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/meshes/ur3e/collision/upperarm.stl
[3.827s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/meshes/ur3e/collision/wrist1.stl
[3.841s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/meshes/ur3e/collision/wrist2.stl
[3.856s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/meshes/ur3e/collision/wrist3.stl
[3.870s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/meshes/ur3e/visual/base.dae
[3.888s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/meshes/ur3e/visual/forearm.dae
[3.906s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/meshes/ur3e/visual/shoulder.dae
[3.922s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/meshes/ur3e/visual/upperarm.dae
[3.936s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/meshes/ur3e/visual/wrist1.dae
[3.950s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/meshes/ur3e/visual/wrist2.dae
[3.965s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/meshes/ur3e/visual/wrist3.dae
[3.980s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/meshes/ur5/collision/base.stl
[3.994s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/meshes/ur5/collision/forearm.stl
[4.010s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/meshes/ur5/collision/shoulder.stl
[4.026s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/meshes/ur5/collision/upperarm.stl
[4.041s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/meshes/ur5/collision/wrist1.stl
[4.056s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/meshes/ur5/collision/wrist2.stl
[4.072s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/meshes/ur5/collision/wrist3.stl
[4.087s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/meshes/ur5/visual/base.dae
[4.104s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/meshes/ur5/visual/forearm.dae
[4.120s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/meshes/ur5/visual/shoulder.dae
[4.136s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/meshes/ur5/visual/upperarm.dae
[4.161s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/meshes/ur5/visual/wrist1.dae
[4.179s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/meshes/ur5/visual/wrist2.dae
[4.195s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/meshes/ur5/visual/wrist3.dae
[4.212s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/meshes/ur5e/collision/base.stl
[4.230s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/meshes/ur5e/collision/forearm.stl
[4.244s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/meshes/ur5e/collision/shoulder.stl
[4.257s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/meshes/ur5e/collision/upperarm.stl
[4.273s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/meshes/ur5e/collision/wrist1.stl
[4.294s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/meshes/ur5e/collision/wrist2.stl
[4.314s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/meshes/ur5e/collision/wrist3.stl
[4.332s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/meshes/ur5e/visual/base.dae
[4.351s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/meshes/ur5e/visual/forearm.dae
[4.366s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/meshes/ur5e/visual/shoulder.dae
[4.382s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/meshes/ur5e/visual/upperarm.dae
[4.397s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/meshes/ur5e/visual/wrist1.dae
[4.416s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/meshes/ur5e/visual/wrist2.dae
[4.434s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/meshes/ur5e/visual/wrist3.dae
[4.450s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/meshes/ur8long/LICENSE.txt
[4.465s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/meshes/ur8long/collision/forearm.stl
[4.479s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/meshes/ur8long/collision/upperarm.stl
[4.492s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/meshes/ur8long/visual/UR8Long_DIFF_8bit_2K.jpg
[4.506s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/meshes/ur8long/visual/forearm.dae
[4.522s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/meshes/ur8long/visual/upperarm.dae
[4.538s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/rviz/view_robot.rviz
[4.550s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/urdf/inc/ur_common.xacro
[4.561s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/urdf/inc/ur_joint_control.xacro
[4.574s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/urdf/inc/ur_sensors.xacro
[4.586s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/urdf/inc/ur_transmissions.xacro
[4.597s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/urdf/ros2_control_mock_hardware.xacro
[4.611s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/urdf/ur.urdf.xacro
[4.622s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/urdf/ur_macro.xacro
[4.635s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/urdf/ur_mocked.urdf.xacro
[4.647s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/test/test_ur_urdf_xacro.py
[4.659s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/test/test_view_ur_launch.py
[4.673s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ament_index/resource_index/package_run_dependencies/ur_description
[4.685s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ament_index/resource_index/parent_prefix_path/ur_description
[4.696s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/environment/ament_prefix_path.sh
[4.712s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/environment/ament_prefix_path.dsv
[4.727s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/environment/path.sh
[4.740s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/environment/path.dsv
[4.753s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/local_setup.bash
[4.764s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/local_setup.sh
[4.775s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/local_setup.zsh
[4.787s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/local_setup.dsv
[4.800s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/package.dsv
[4.815s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ament_index/resource_index/packages/ur_description
[4.827s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/cmake/ur_descriptionConfig.cmake
[4.841s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/cmake/ur_descriptionConfig-version.cmake
[4.852s] -- Symlinking: /home/kanat/ur5_new_ws/install/ur_description/share/ur_description/package.xml
[4.867s] Invoked command in '/home/kanat/ur5_new_ws/build/ur_description' returned '0': CMAKE_PREFIX_PATH=${CMAKE_PREFIX_PATH}:/home/kanat/turtlebot3_ws/install/turtlebot3_control:/home/kanat/ros2_udemy_beginner/install/my_ros_services_py:/home/kanat/ros2_udemy_beginner/install/my_pkg_py:/opt/ros/jazzy DEBUGINFOD_URLS=https://debuginfod.ubuntu.com PS1=(myenv) \[\e]0;\u@\h: \w\a\]${debian_chroot:+($debian_chroot)}\[\033[01;32m\]\u@\h\[\033[00m\]:\[\033[01;34m\]\w\[\033[00m\]\$ VIRTUAL_ENV_PROMPT=(myenv) /usr/bin/cmake --install /home/kanat/ur5_new_ws/build/ur_description
